type,year,quarter,category,count,amount,brand,percentage
user,,,,11926334,,Xiaomi,0.2544128980953847
user,,,,9609401,,Samsung,0.204988017052909
user,,,,5894293,,Vivo,0.1257372269092363
user,,,,4479351,,Oppo,0.0955536436843425
user,,,,2376866,,Realme,0.0507033735131336
user,,,,1825153,,Apple,0.0389342160128574
user,,,,1593250,,Motorola,0.0339872545822104
user,,,,1536418,,OnePlus,0.0327749127322708
user,,,,1246507,,Lenovo,0.0265905229860394
user,,,,808774,,Huawei,0.0172527901066829
user,,,,5581520,,Others,0.1190651443249327
user,,,,16416511,,Xiaomi,0.2579253202806905
user,,,,12943051,,Samsung,0.2033526231355927
user,,,,8365074,,Vivo,0.1314264882849758
user,,,,6246581,,Oppo,0.09814213294678
user,,,,3165738,,Realme,0.049737973408281
user,,,,2326897,,Apple,0.0365586606060921
user,,,,2099718,,Motorola,0.0329893750047821
user,,,,1890141,,OnePlus,0.029696640339757
user,,,,1627153,,Lenovo,0.0255647475075968
user,,,,1104740,,Huawei,0.0173569413334471
user,,,,7462707,,Others,0.1172490971520045
user,,,,20859459,,Xiaomi,0.2607075466368654
user,,,,16228372,,Samsung,0.2028268829997173
user,,,,11118842,,Vivo,0.1389665004860834
user,,,,8103650,,Oppo,0.1012817595271207
user,,,,3962596,,Realme,0.0495256699357857
user,,,,2774989,,Apple,0.0346826144500817
user,,,,2529272,,Motorola,0.0316115723757417
user,,,,2231557,,OnePlus,0.0278906442707993
user,,,,1857680,,Lenovo,0.0232178214802393
user,,,,1444125,,Huawei,0.0180490915793627
user,,,,8900410,,Others,0.1112398962582022
user,,,,26709586,,Xiaomi,0.2611876516661043
user,,,,20740259,,Samsung,0.2028148075060686
user,,,,14966905,,Vivo,0.1463583437669035
user,,,,10754040,,Oppo,0.1051615870617894
user,,,,4997725,,Realme,0.0488717442652604
user,,,,3435529,,Apple,0.0335953448226715
user,,,,3089947,,Motorola,0.030215968180964
user,,,,2668868,,OnePlus,0.0260983216110804
user,,,,2257295,,Lenovo,0.0220736322969453
user,,,,1899667,,Huawei,0.0185764602520455
user,,,,10742234,,Others,0.1050461385701666
user,,,,32175910,,Xiaomi,0.2606757387683793
user,,,,25070398,,Samsung,0.2031098582718344
user,,,,18778714,,Vivo,0.1521372711780368
user,,,,13426696,,Oppo,0.1087774642276922
user,,,,5948556,,Realme,0.0481927078334404
user,,,,4005092,,Apple,0.0324475769585172
user,,,,3531217,,Motorola,0.0286084402966834
user,,,,3042107,,OnePlus,0.0246458760494251
user,,,,2553783,,Lenovo,0.0206896796447754
user,,,,2364933,,Huawei,0.0191596960866909
user,,,,12535293,,Others,0.1015556906845243
user,,,,36936092,,Xiaomi,0.2604650875471779
user,,,,28857066,,Samsung,0.2034935970498636
user,,,,22157338,,Vivo,0.1562486085962319
user,,,,15797055,,Oppo,0.1113973106186378
user,,,,6829373,,Realme,0.0481592160951227
user,,,,4511382,,Apple,0.031813260254733
user,,,,3917097,,Motorola,0.0276224949037864
user,,,,3331797,,OnePlus,0.0234950897700391
user,,,,2826639,,Lenovo,0.0199328281562453
user,,,,2738178,,Huawei,0.0193090209026379
user,,,,13906209,,Others,0.0980634861055239
user,,,,41454122,,Xiaomi,0.2602366641280891
user,,,,32271518,,Samsung,0.2025910038733804
user,,,,25597791,,Vivo,0.1606953281723835
user,,,,18090143,,Oppo,0.1135645441464205
user,,,,7851606,,Realme,0.0492900501785585
user,,,,4969855,,Apple,0.0311992734136379
user,,,,4193041,,Motorola,0.0263226658712565
user,,,,3607223,,OnePlus,0.0226450744822461
user,,,,3116564,,Huawei,0.0195648630286197
user,,,,2892338,,Lenovo,0.0181572388060928
user,,,,15249733,,Others,0.0957332938993144
user,,,,46286972,,Xiaomi,0.2596320931308347
user,,,,35921409,,Samsung,0.2014897541122112
user,,,,29444698,,Vivo,0.1651606973414744
user,,,,20682715,,Oppo,0.11601313188252
user,,,,9177720,,Realme,0.0514795103418889
user,,,,5361581,,Apple,0.0300740886122452
user,,,,4494286,,Motorola,0.0252092723047125
user,,,,3833328,,OnePlus,0.0215018379749929
user,,,,3492460,,Huawei,0.0195898470086942
user,,,,3062118,,Lenovo,0.0171759800090964
user,,,,16521798,,Others,0.0926737872813291
user,,,,51004503,,Xiaomi,0.2581524011793304
user,,,,39560399,,Samsung,0.2002296148922847
user,,,,33573609,,Vivo,0.1699282861281087
user,,,,23375458,,Oppo,0.1183117226211691
user,,,,10582375,,Realme,0.0535612613739245
user,,,,5755009,,Apple,0.0291282005465018
user,,,,4756036,,Motorola,0.024072033669171
user,,,,4027133,,OnePlus,0.0203827896101354
user,,,,3850925,,Huawei,0.0194909366239979
user,,,,3276777,,Lenovo,0.0165849640899197
user,,,,17812940,,Others,0.0901577892654564
user,,,,56202867,,Xiaomi,0.2566384013218559
user,,,,43708551,,Samsung,0.199585772959497
user,,,,38093292,,Vivo,0.1739448907467059
user,,,,26438928,,Oppo,0.1207277239893056
user,,,,12034857,,Realme,0.0549546068640439
user,,,,6099798,,Apple,0.0278534261803095
user,,,,5066664,,Motorola,0.0231358401875655
user,,,,4210805,,Huawei,0.0192277426608517
user,,,,4176941,,OnePlus,0.0190731099297072
user,,,,3472895,,Lenovo,0.0158582340783196
user,,,,19490728,,Others,0.0890002510818377
user,,,,61383234,,Xiaomi,0.2545230115014083
user,,,,48012276,,Samsung,0.1990808935963978
user,,,,43182078,,Vivo,0.179052679685282
user,,,,29530065,,Oppo,0.122445178982136
user,,,,13737667,,Realme,0.0569626614303755
user,,,,6523683,,Apple,0.0270501786080632
user,,,,5363550,,Motorola,0.022239735663624
user,,,,4565437,,Huawei,0.018930393502238
user,,,,4382412,,OnePlus,0.0181714879975191
user,,,,3679349,,Lenovo,0.0152562666842332
user,,,,20809932,,Others,0.0862875123487225
user,,,,66711711,,Xiaomi,0.2524364649776773
user,,,,52578970,,Samsung,0.1989583106175667
user,,,,48210115,,Vivo,0.182426605828882
user,,,,32684041,,Oppo,0.1236760929610315
user,,,,15590747,,Realme,0.0589952348702513
user,,,,7052763,,Apple,0.0266875865325258
user,,,,5650618,,Motorola,0.0213818835025717
user,,,,4915828,,Huawei,0.0186014452958384
user,,,,4621214,,OnePlus,0.0174866287879402
user,,,,3880170,,Lenovo,0.0146825255060904
user,,,,22375116,,Others,0.0846672211196242
user,,,,71553154,,Xiaomi,0.2510765339828075
user,,,,56154585,,Samsung,0.1970437050062524
user,,,,53341749,,Vivo,0.1871736004188003
user,,,,35512326,,Oppo,0.1246110230968649
user,,,,17541519,,Realme,0.0615523362018893
user,,,,7576154,,Apple,0.0265843555581069
user,,,,5792974,,Motorola,0.0203272637481853
user,,,,5145488,,Huawei,0.0180552668955742
user,,,,4895538,,OnePlus,0.0171782045138237
user,,,,3907304,,Lenovo,0.0137105395177571
user,,,,23564639,,Others,0.082687171059938
user,,,,75948492,,Xiaomi,0.2488009179222856
user,,,,59144667,,Samsung,0.193752990379426
user,,,,58646521,,Vivo,0.1921211056797362
user,,,,38402777,,Oppo,0.1258042907338415
user,,,,20619455,,Realme,0.067547612809182
user,,,,8143414,,Apple,0.0266771442706353
user,,,,5744294,,Motorola,0.0188178274825453
user,,,,5365636,,OnePlus,0.0175773754933391
user,,,,5068955,,Huawei,0.0166054733108691
user,,,,3768280,,Lenovo,0.0123445706201538
user,,,,24405595,,Others,0.0799506912979858
user,,,,80749587,,Xiaomi,0.2459216577666478
user,,,,65338474,,Vivo,0.1989873439479389
user,,,,61299387,,Samsung,0.1866863649856104
user,,,,42064749,,Oppo,0.1281075630469533
user,,,,24185973,,Realme,0.0736580185216227
user,,,,8753177,,Apple,0.0266576694511749
user,,,,6266945,,OnePlus,0.0190858871331738
user,,,,5650891,,Motorola,0.0172097039032364
user,,,,5126319,,Huawei,0.0156121277341104
user,,,,3585329,,Lenovo,0.0109190657695727
user,,,,25334092,,Others,0.0771545977399583
user,,,,84820436,,Xiaomi,0.2415425989522567
user,,,,71483071,,Vivo,0.2035618721699177
user,,,,63618499,,Samsung,0.1811659820977758
user,,,,45569087,,Oppo,0.1297667899969471
user,,,,28686022,,Realme,0.0816889965937172
user,,,,9883075,,Apple,0.0281439678185581
user,,,,7178086,,OnePlus,0.0204409883950939
user,,,,5648173,,Motorola,0.0160842651852433
user,,,,4930699,,Huawei,0.0140411191839581
user,,,,3799428,,Tecno,0.0108196061813685
user,,,,25544819,,Others,0.072743813425163
user,,,,88426997,,Xiaomi,0.2371003160459078
user,,,,77224616,,Vivo,0.2070632440466554
user,,,,65886728,,Samsung,0.1766628355821103
user,,,,49093857,,Oppo,0.131635918955979
user,,,,32685615,,Realme,0.0876403124563289
user,,,,10780434,,Apple,0.0289057006935568
user,,,,7974546,,OnePlus,0.0213822411827762
user,,,,5610140,,Motorola,0.0150425323960938
user,,,,4882972,,Huawei,0.0130927685403963
user,,,,4550078,,Tecno,0.0122001760597335
user,,,,25835848,,Others,0.0692739540404615
user,,,,1665,,Xiaomi,0.2470326409495549
user,,,,1445,,Samsung,0.2143916913946587
user,,,,982,,Vivo,0.1456973293768546
user,,,,501,,Oppo,0.0743323442136498
user,,,,332,,OnePlus,0.0492581602373887
user,,,,316,,Realme,0.0468842729970326
user,,,,229,,Apple,0.0339762611275964
user,,,,226,,Motorola,0.0335311572700296
user,,,,202,,Lenovo,0.0299703264094955
user,,,,158,,Huawei,0.0234421364985163
user,,,,684,,Others,0.1014836795252225
user,,,,2303,,Xiaomi,0.244869750132908
user,,,,1923,,Samsung,0.2044657097288676
user,,,,1523,,Vivo,0.1619351408825093
user,,,,708,,Oppo,0.0752791068580542
user,,,,466,,OnePlus,0.0495481127060074
user,,,,465,,Realme,0.0494417862838915
user,,,,319,,Motorola,0.0339181286549707
user,,,,308,,Apple,0.0327485380116959
user,,,,244,,Lenovo,0.0259436469962785
user,,,,230,,Huawei,0.024455077086656
user,,,,916,,Others,0.0973950026581605
user,,,,2950,,Xiaomi,0.2428183389579389
user,,,,2409,,Samsung,0.1982879249320931
user,,,,2063,,Vivo,0.1698082146678739
user,,,,988,,Oppo,0.0813235657255741
user,,,,617,,OnePlus,0.0507860729278129
user,,,,603,,Realme,0.0496337147090295
user,,,,390,,Motorola,0.0321014075232529
user,,,,371,,Apple,0.0305374927977611
user,,,,314,,Huawei,0.0258457486212857
user,,,,299,,Lenovo,0.0246110791011605
user,,,,1145,,Others,0.0942464400362169
user,,,,3719,,Xiaomi,0.2443174352910261
user,,,,2936,,Samsung,0.1928787281566154
user,,,,2742,,Vivo,0.1801340165549862
user,,,,1268,,Oppo,0.0833004861384837
user,,,,760,,Realme,0.0499277361713309
user,,,,721,,OnePlus,0.0473656549730653
user,,,,474,,Motorola,0.0311391407173827
user,,,,455,,Apple,0.0298909473130994
user,,,,398,,Huawei,0.0261463671002496
user,,,,377,,Lenovo,0.0247667849165681
user,,,,1372,,Others,0.0901327026671922
user,,,,4576,,Xiaomi,0.2460744246074424
user,,,,3567,,Samsung,0.1918154441815444
user,,,,3420,,Vivo,0.1839105183910518
user,,,,1600,,Oppo,0.0860400086040008
user,,,,897,,Realme,0.0482361798236179
user,,,,855,,OnePlus,0.0459776295977629
user,,,,561,,Motorola,0.0301677780167778
user,,,,515,,Apple,0.0276941277694127
user,,,,515,,Huawei,0.0276941277694127
user,,,,426,,Lenovo,0.0229081522908152
user,,,,1664,,Others,0.0894816089481609
user,,,,5296,,Xiaomi,0.2437071464727808
user,,,,4165,,Samsung,0.1916616814688693
user,,,,4102,,Vivo,0.188762597211357
user,,,,1905,,Oppo,0.0876627858819198
user,,,,1012,,Realme,0.0465694169619437
user,,,,950,,OnePlus,0.0437163499148681
user,,,,644,,Huawei,0.0296350835212369
user,,,,630,,Motorola,0.028990842575123
user,,,,569,,Apple,0.0261837927384841
user,,,,477,,Lenovo,0.0219502093783074
user,,,,1981,,Others,0.0911600938751092
user,,,,5819,,Xiaomi,0.243157410889641
user,,,,4685,,Vivo,0.1957711754627888
user,,,,4508,,Samsung,0.1883749112030421
user,,,,2108,,Oppo,0.0880865822573231
user,,,,1158,,Realme,0.0483891187163093
user,,,,1045,,OnePlus,0.0436672098951151
user,,,,725,,Huawei,0.0302954327023525
user,,,,660,,Motorola,0.0275792904600727
user,,,,630,,Apple,0.0263256863482512
user,,,,483,,Lenovo,0.0201830262003259
user,,,,2110,,Others,0.0881701558647779
user,,,,6259,,Xiaomi,0.2411016949152542
user,,,,5190,,Vivo,0.1999229583975346
user,,,,4900,,Samsung,0.1887519260400616
user,,,,2329,,Oppo,0.0897149460708782
user,,,,1329,,Realme,0.0511941448382126
user,,,,1124,,OnePlus,0.0432973805855161
user,,,,798,,Huawei,0.0307395993836671
user,,,,682,,Motorola,0.0262711864406779
user,,,,678,,Apple,0.0261171032357473
user,,,,488,,Lenovo,0.0187981510015408
user,,,,2183,,Others,0.084090909090909
user,,,,6803,,Xiaomi,0.2398124647490129
user,,,,5880,,Vivo,0.2072758037225042
user,,,,5335,,Samsung,0.1880640157924422
user,,,,2557,,Oppo,0.0901367738296672
user,,,,1511,,Realme,0.0532642413987591
user,,,,1184,,OnePlus,0.0417371686407219
user,,,,891,,Huawei,0.0314086294416243
user,,,,735,,Apple,0.025909475465313
user,,,,715,,Motorola,0.0252044557247602
user,,,,500,,Lenovo,0.0176254935138183
user,,,,2257,,Others,0.0795614777213762
user,,,,7805,,Xiaomi,0.2386120452461021
user,,,,7122,,Vivo,0.2177315805564047
user,,,,6030,,Samsung,0.1843472944053806
user,,,,2976,,Oppo,0.0909813512687251
user,,,,1761,,Realme,0.0538367471721186
user,,,,1271,,OnePlus,0.038856618771018
user,,,,1005,,Huawei,0.0307245490675634
user,,,,792,,Apple,0.0242127789666768
user,,,,779,,Motorola,0.0238153469886884
user,,,,552,,Lenovo,0.016875573219199
user,,,,2617,,Others,0.0800061143381229
user,,,,9794,,Xiaomi,0.2369420587879521
user,,,,9556,,Vivo,0.2311842264424821
user,,,,7572,,Samsung,0.1831861618483125
user,,,,3730,,Oppo,0.0902382968428692
user,,,,2285,,Realme,0.0552800290310874
user,,,,1440,,OnePlus,0.0348373049473811
user,,,,1213,,Huawei,0.0293455909035925
user,,,,907,,Motorola,0.0219426636022741
user,,,,870,,Apple,0.0210475384057094
user,,,,606,,Lenovo,0.0146606991653562
user,,,,3362,,Others,0.0813354300229829
user,,,,12398,,Xiaomi,0.236621116115734
user,,,,12275,,Vivo,0.2342736086724177
user,,,,9938,,Samsung,0.1896709672494083
user,,,,4723,,Oppo,0.0901404687380716
user,,,,2996,,Realme,0.0571799373998015
user,,,,1638,,OnePlus,0.0312619283914802
user,,,,1472,,Huawei,0.0280937476143217
user,,,,1032,,Motorola,0.0196961600122146
user,,,,973,,Apple,0.0185701198564775
user,,,,708,,Lenovo,0.0135124818688449
user,,,,4243,,Others,0.0809794640812275
user,,,,13812,,Vivo,0.2391357041448803
user,,,,13714,,Xiaomi,0.2374389694934035
user,,,,10861,,Samsung,0.1880432147927559
user,,,,5158,,Oppo,0.0893036462481387
user,,,,3419,,Realme,0.0591952629938709
user,,,,1773,,OnePlus,0.0306970462966169
user,,,,1575,,Huawei,0.0272689497558779
user,,,,1062,,Motorola,0.0183870632639634
user,,,,1056,,Apple,0.0182831815506077
user,,,,796,,Tecno,0.0137816406385262
user,,,,4532,,Others,0.078465320821358
user,,,,15056,,Vivo,0.2424671873741847
user,,,,14788,,Xiaomi,0.2381512199049843
user,,,,11476,,Samsung,0.1848135920766567
user,,,,5456,,Oppo,0.0878653675819309
user,,,,4034,,Realme,0.0649649730252033
user,,,,1981,,OnePlus,0.0319027296883807
user,,,,1559,,Huawei,0.0251066913600128
user,,,,1153,,Apple,0.0185683227312988
user,,,,1054,,Motorola,0.0169739914646912
user,,,,974,,Tecno,0.0156856429664224
user,,,,4564,,Others,0.073500281826234
user,,,,16411,,Vivo,0.2450061210474455
user,,,,15938,,Xiaomi,0.2379445224090054
user,,,,12028,,Samsung,0.1795706309157684
user,,,,5853,,Oppo,0.0873816846316921
user,,,,4808,,Realme,0.0717804783374638
user,,,,2306,,OnePlus,0.0344271595353975
user,,,,1567,,Huawei,0.0233943447493356
user,,,,1283,,Apple,0.0191543996894688
user,,,,1178,,Tecno,0.0175868143680391
user,,,,1017,,Motorola,0.015183183541847
user,,,,4593,,Others,0.0685706607745364
user,,,,17597,,Vivo,0.2451518528838116
user,,,,16968,,Xiaomi,0.2363889662858735
user,,,,12574,,Samsung,0.1751741432153803
user,,,,6127,,Oppo,0.0853580384508219
user,,,,5830,,Realme,0.0812203956533853
user,,,,2691,,OnePlus,0.0374895514070771
user,,,,1490,,Apple,0.0207578712733351
user,,,,1459,,Huawei,0.0203259960991919
user,,,,1417,,Tecno,0.019740874895514
user,,,,1055,,Motorola,0.0146976873780997
user,,,,4572,,Others,0.063694622457509
user,,,,18688,,Vivo,0.2449664429530201
user,,,,17957,,Xiaomi,0.2353843330536912
user,,,,12955,,Samsung,0.1698170092281879
user,,,,6769,,Realme,0.0887295511744966
user,,,,6461,,Oppo,0.0846922189597315
user,,,,3005,,OnePlus,0.0393902055369127
user,,,,1770,,Tecno,0.0232015520134228
user,,,,1634,,Apple,0.0214188338926174
user,,,,1441,,Huawei,0.018888947147651
user,,,,1050,,Motorola,0.0137636325503355
user,,,,4558,,Others,0.0597472734899328
user,,,,836581,,Xiaomi,0.2507398582325525
user,,,,683687,,Samsung,0.204914504937883
user,,,,425959,,Vivo,0.1276683301113459
user,,,,304487,,Oppo,0.0912607711789476
user,,,,236646,,Realme,0.0709274828035786
user,,,,129739,,Motorola,0.0388853422050382
user,,,,129421,,OnePlus,0.0387900313207151
user,,,,123274,,Apple,0.0369476539435627
user,,,,84138,,Lenovo,0.0252178213370498
user,,,,76654,,Huawei,0.0229747186380734
user,,,,305864,,Others,0.0916734852912526
user,,,,1113800,,Xiaomi,0.2529903192248111
user,,,,903290,,Samsung,0.2051747400364335
user,,,,586965,,Vivo,0.1333241719552803
user,,,,410549,,Oppo,0.0932527586347881
user,,,,305964,,Realme,0.0694971539156941
user,,,,169847,,Motorola,0.038579320119749
user,,,,155418,,OnePlus,0.0353018939066993
user,,,,151847,,Apple,0.0344907712366043
user,,,,107441,,Lenovo,0.0244043211418862
user,,,,102929,,Huawei,0.0233794582218446
user,,,,394490,,Others,0.0896050916062091
user,,,,1385112,,Xiaomi,0.2551970782020912
user,,,,1103186,,Samsung,0.2032542089834268
user,,,,761793,,Vivo,0.1403549660928544
user,,,,518120,,Oppo,0.0954599412596725
user,,,,379712,,Realme,0.0699592473087176
user,,,,203756,,Motorola,0.0375406002302668
user,,,,181364,,OnePlus,0.0334150327851062
user,,,,175343,,Apple,0.032305706169024
user,,,,134429,,Huawei,0.0247675913757363
user,,,,122489,,Lenovo,0.0225677309213233
user,,,,462313,,Others,0.0851778966717806
user,,,,1753802,,Xiaomi,0.2557528652585838
user,,,,1388061,,Samsung,0.2024177061627795
user,,,,1011185,,Vivo,0.1474587559237024
user,,,,675093,,Oppo,0.0984472415164386
user,,,,476746,,Realme,0.0695227599812115
user,,,,250601,,Motorola,0.0365445607809013
user,,,,210161,,OnePlus,0.0306472896687363
user,,,,209737,,Apple,0.0305854587352161
user,,,,176237,,Huawei,0.0257002316764247
user,,,,149583,,Lenovo,0.0218133408697074
user,,,,556203,,Others,0.0811097894262978
user,,,,2110547,,Xiaomi,0.2548040756637163
user,,,,1688342,,Samsung,0.2038317188455079
user,,,,1262871,,Vivo,0.1524650613502154
user,,,,835541,,Oppo,0.1008739687787749
user,,,,564832,,Realme,0.068191561555032
user,,,,291830,,Motorola,0.0352323229006235
user,,,,241108,,Apple,0.0291087102420023
user,,,,237269,,OnePlus,0.0286452318894837
user,,,,220082,,Huawei,0.0265702638132304
user,,,,171471,,Lenovo,0.020701509920477
user,,,,659126,,Others,0.0795755750409361
user,,,,2389374,,Xiaomi,0.2544864454724319
user,,,,1914378,,Samsung,0.2038957704028851
user,,,,1466695,,Vivo,0.1562141369003716
user,,,,963352,,Oppo,0.1026042914247657
user,,,,641519,,Realme,0.0683266370241867
user,,,,324778,,Motorola,0.0345913192273982
user,,,,264860,,Apple,0.0282095979732885
user,,,,254273,,OnePlus,0.0270820022104583
user,,,,250859,,Huawei,0.0267183853280268
user,,,,189151,,Lenovo,0.0201460155034565
user,,,,729764,,Others,0.0777253985327302
user,,,,2656468,,Xiaomi,0.2539961733268201
user,,,,2123659,,Samsung,0.2030520448396372
user,,,,1674109,,Vivo,0.1600686624992243
user,,,,1087660,,Oppo,0.1039957860891413
user,,,,727964,,Realme,0.0696037258192778
user,,,,348910,,Motorola,0.0333607650592669
user,,,,286412,,Apple,0.0273850661837
user,,,,282587,,Huawei,0.0270193417093321
user,,,,271100,,OnePlus,0.0259210209153285
user,,,,194180,,Lenovo,0.0185663734464717
user,,,,805644,,Others,0.0770310401117998
user,,,,2985953,,Xiaomi,0.2539532839372529
user,,,,2379139,,Samsung,0.2023441634858928
user,,,,1922141,,Vivo,0.1634767925484545
user,,,,1241235,,Oppo,0.1055661975884604
user,,,,844668,,Realme,0.071838442345446
user,,,,381692,,Motorola,0.0324626465495531
user,,,,317290,,Huawei,0.0269852999898025
user,,,,308354,,Apple,0.0262252992311626
user,,,,286412,,OnePlus,0.0243591469654869
user,,,,208785,,Lenovo,0.0177570230967598
user,,,,882214,,Others,0.075031704261728
user,,,,3307542,,Xiaomi,0.2539952972110403
user,,,,2622762,,Samsung,0.2014091472470561
user,,,,2165012,,Vivo,0.1662572588361595
user,,,,1387060,,Oppo,0.1065161733243434
user,,,,960418,,Realme,0.0737531542628432
user,,,,411062,,Motorola,0.0315665877748989
user,,,,348324,,Huawei,0.0267487632525115
user,,,,329329,,Apple,0.0252900846717032
user,,,,298911,,OnePlus,0.0229542023305068
user,,,,227154,,Lenovo,0.0174437838560104
user,,,,964486,,Others,0.0740655472329262
user,,,,3635594,,Xiaomi,0.2538880246932978
user,,,,2888149,,Samsung,0.2016909601649479
user,,,,2409399,,Vivo,0.1682579388149521
user,,,,1535129,,Oppo,0.1072041788657913
user,,,,1072165,,Realme,0.0748735568370092
user,,,,445380,,Motorola,0.0311026611986654
user,,,,379220,,Huawei,0.0264824446085543
user,,,,348938,,Apple,0.0243677318095557
user,,,,309208,,OnePlus,0.0215932274999258
user,,,,243288,,Lenovo,0.0169897710667316
user,,,,1053205,,Others,0.0735495044405686
user,,,,3978789,,Xiaomi,0.2535487071612031
user,,,,3154020,,Samsung,0.2009902242517957
user,,,,2687996,,Vivo,0.1712928005618004
user,,,,1695723,,Oppo,0.1080601093331455
user,,,,1207622,,Realme,0.076955826719996
user,,,,477313,,Motorola,0.0304168162878793
user,,,,408520,,Huawei,0.0260329758249293
user,,,,370327,,Apple,0.0235991232701424
user,,,,322028,,OnePlus,0.0205212649049014
user,,,,260912,,Lenovo,0.0166266419965582
user,,,,1129155,,Others,0.0719555096876482
user,,,,4325662,,Xiaomi,0.2533098430509883
user,,,,3419866,,Samsung,0.2002666227077869
user,,,,2950572,,Vivo,0.1727848662772636
user,,,,1856052,,Oppo,0.1086900087927519
user,,,,1361491,,Realme,0.0797286222375518
user,,,,506158,,Motorola,0.0296405043988647
user,,,,437125,,Huawei,0.0255979466596473
user,,,,394191,,Apple,0.0230837407874475
user,,,,336518,,OnePlus,0.019706422222502
user,,,,276671,,Lenovo,0.0162017946817758
user,,,,1212259,,Others,0.0709896281834197
user,,,,4644641,,Xiaomi,0.2529246640647629
user,,,,3635596,,Samsung,0.1979769581707597
user,,,,3245151,,Vivo,0.1767152136224154
user,,,,2010506,,Oppo,0.1094824238622942
user,,,,1531645,,Realme,0.0834059719774841
user,,,,518115,,Motorola,0.028214034695451
user,,,,455604,,Huawei,0.0248099882523885
user,,,,421002,,Apple,0.0229257308413273
user,,,,355922,,OnePlus,0.0193817890948425
user,,,,277980,,Lenovo,0.0151374450935438
user,,,,1267571,,Others,0.0690257803247302
user,,,,4937684,,Xiaomi,0.251654243267576
user,,,,3798250,,Samsung,0.1935817945196717
user,,,,3572140,,Vivo,0.182057861245442
user,,,,2173037,,Oppo,0.110751109594588
user,,,,1817804,,Realme,0.0926462872125419
user,,,,503072,,Motorola,0.0256395920575529
user,,,,450689,,Apple,0.0229698375278816
user,,,,440324,,Huawei,0.0224415744329835
user,,,,394851,,OnePlus,0.0201239952999109
user,,,,261201,,Lenovo,0.0133123828895761
user,,,,1271853,,Others,0.0648213219522748
user,,,,5256707,,Xiaomi,0.249607429247758
user,,,,3981492,,Vivo,0.1890556165086839
user,,,,3911188,,Samsung,0.1857173287354003
user,,,,2382363,,Oppo,0.1131231974627797
user,,,,2134616,,Realme,0.1013592753393202
user,,,,486971,,Motorola,0.0231231414321189
user,,,,480993,,Apple,0.0228392844067905
user,,,,459011,,OnePlus,0.0217954996743099
user,,,,435214,,Huawei,0.0206655321882375
user,,,,245241,,Lenovo,0.0116449281948089
user,,,,1286102,,Others,0.0610687668097917
user,,,,5518238,,Xiaomi,0.2453746669098074
user,,,,4381023,,Vivo,0.1948071212856722
user,,,,4017419,,Samsung,0.1786390599611926
user,,,,2580845,,Oppo,0.1147601792856419
user,,,,2528884,,Realme,0.1124496749059285
user,,,,544986,,Apple,0.0242334162137458
user,,,,525373,,OnePlus,0.0233613020820062
user,,,,474422,,Motorola,0.0210957084896817
user,,,,409934,,Huawei,0.0182281769479687
user,,,,224391,,Lenovo,0.0099777985078857
user,,,,1283514,,Others,0.0570728954104688
user,,,,5743382,,Xiaomi,0.2407324082441111
user,,,,4772765,,Vivo,0.2000492414457553
user,,,,4124296,,Samsung,0.1728688268326144
user,,,,2864092,,Realme,0.1200476939532653
user,,,,2780974,,Oppo,0.1165638239428021
user,,,,594003,,Apple,0.0248974859576163
user,,,,580737,,OnePlus,0.024341444912851
user,,,,463652,,Motorola,0.0194338566627117
user,,,,401477,,Huawei,0.0168278072161352
user,,,,222586,,Lenovo,0.00932963606137
user,,,,1309987,,Others,0.0549077747707672
user,,,,5212,,Xiaomi,0.2424749941846941
user,,,,4354,,Samsung,0.2025587345894394
user,,,,3523,,Vivo,0.163898581065364
user,,,,2608,,Oppo,0.1213305419865084
user,,,,1297,,Realme,0.0603396138636892
user,,,,628,,Apple,0.0292160967666899
user,,,,563,,Gionee,0.0261921377064433
user,,,,420,,Lenovo,0.0195394277739009
user,,,,403,,OnePlus,0.0187485461735287
user,,,,343,,Motorola,0.0159571993486857
user,,,,2144,,Others,0.099744126541056
user,,,,8058,,Xiaomi,0.2450506340662348
user,,,,6633,,Samsung,0.20171517197336
user,,,,5591,,Vivo,0.1700270656570264
user,,,,4204,,Oppo,0.1278472158866283
user,,,,1943,,Realme,0.0590882826992671
user,,,,869,,Apple,0.0264270291640057
user,,,,730,,Gionee,0.0221999209317884
user,,,,581,,Lenovo,0.0176687041936562
user,,,,554,,OnePlus,0.016847611227686
user,,,,514,,Motorola,0.0156311772040263
user,,,,3206,,Others,0.0974971869963202
user,,,,11250,,Xiaomi,0.2449806193110056
user,,,,9307,,Samsung,0.2026697443491137
user,,,,8226,,Vivo,0.1791298288402073
user,,,,5992,,Oppo,0.130482121858804
user,,,,2676,,Realme,0.0582727233134445
user,,,,1153,,Apple,0.0251077914724968
user,,,,1024,,Gionee,0.0222986803710639
user,,,,740,,OnePlus,0.0161142807369017
user,,,,722,,Motorola,0.015722311746004
user,,,,629,,Lenovo,0.0136971386263664
user,,,,4203,,Others,0.0915247593745917
user,,,,15097,,Xiaomi,0.2440826489038349
user,,,,12580,,Samsung,0.2033887343982409
user,,,,11624,,Vivo,0.1879324839940503
user,,,,8328,,Oppo,0.1346439888766733
user,,,,3613,,Realme,0.0584136325421975
user,,,,1517,,Apple,0.0245262885597878
user,,,,1188,,Gionee,0.0192071396236176
user,,,,944,,Motorola,0.0152622388928409
